sample_id	ProlifHubScore	HepLossScore	HCCStateScore	title	geo_accession	status	submission_date	last_update_date	type	channel_count	source_name_ch1	organism_ch1	characteristics_ch1	treatment_protocol_ch1	molecule_ch1	extract_protocol_ch1	label_ch1	label_protocol_ch1	taxid_ch1	hyb_protocol	scan_protocol	data_processing	platform_id	contact_name	contact_email	contact_phone	contact_department	contact_institute	contact_address	contact_city	contact_state	contact_zip/postal_code	contact_country	supplementary_file	data_row_count	tissue:ch1	tissue	accession	role	etiology
GSM3083692	0.8571593533697761	-0.44397846776324573	1.3011378211330218	LC166T	GSM3083692	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC166, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083692/suppl/GSM3083692_LC166T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083693	0.43475889447654703	-0.13873001150608646	0.5734889059826335	LC167T	GSM3083693	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC167, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083693/suppl/GSM3083693_LC167T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083694	-0.5952564889654406	1.0569432274011623	-1.652199716366603	LC168T	GSM3083694	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC168, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083694/suppl/GSM3083694_LC168T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083695	0.6080460259274786	-0.44927190180644083	1.0573179277339193	LC169T	GSM3083695	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC169, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083695/suppl/GSM3083695_LC169T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083696	-0.5135080400835751	-0.10900903591391119	-0.4044990041696639	LC170T	GSM3083696	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC170, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083696/suppl/GSM3083696_LC170T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083697	0.6054295262559951	-0.3510336572564332	0.9564631835124283	LC171T	GSM3083697	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC171, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083697/suppl/GSM3083697_LC171T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083698	-0.36349420084797746	-0.0976538702553882	-0.26584033059258927	LC172T	GSM3083698	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC172, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083698/suppl/GSM3083698_LC172T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083699	0.8649930467581751	-0.7969960327493893	1.6619890795075645	LC173T	GSM3083699	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC173, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083699/suppl/GSM3083699_LC173T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083700	0.4870376331523221	-0.48541373444688474	0.9724513675992068	LC174T	GSM3083700	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC174, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083700/suppl/GSM3083700_LC174T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083701	-0.4803673043087314	-0.06766032271672408	-0.41270698159200736	LC175T	GSM3083701	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC175, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083701/suppl/GSM3083701_LC175T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083702	-0.159526131297214	-0.46725923955703924	0.30773310825982525	LC176T	GSM3083702	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC176, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083702/suppl/GSM3083702_LC176T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083703	1.3925357341706335	-0.7941891788055765	2.18672491297621	LC177T	GSM3083703	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC177, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083703/suppl/GSM3083703_LC177T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
